,Question Index,Questions,Options,Question Source,Answers,Answer Source
530,2005C Q43,Primary National Ambient Air Quality Standards consider which of the following?,{},ABT RE No 22 2005.pdf,"[('A', ' E')]",ANSWERS RECERT EXAM 2005.xlsx
531,2005C Q44,The U.S. Food and Drug Administration is responsible for regulating which of the following?,{},ABT RE No 22 2005.pdf,"[('B', ' E')]",ANSWERS RECERT EXAM 2005.xlsx
532,2005C Q45,"Which one of the following statements is/are NOT true concerning 1,4-dioxane?",{},ABT RE No 22 2005.pdf,"[('4',)]",ANSWERS RECERT EXAM 2005.xlsx
533,2005C Q46,Which of the following is/are expressions of permissible worker exposures to industrial chemicals?,{},ABT RE No 22 2005.pdf,"[('A', ' E')]",ANSWERS RECERT EXAM 2005.xlsx
534,2005C Q47,Which of the following is/are true of microsomal mixed function oxidase enzymes but NOT true of microsomal dioxygenase enzymes?,{},ABT RE No 22 2005.pdf,"[('C', ' D')]",ANSWERS RECERT EXAM 2005.xlsx
535,2005C Q48,Ozone is a significant air pollutant and health hazard because,{},ABT RE No 22 2005.pdf,"[('1', '3')]",ANSWERS RECERT EXAM 2005.xlsx
536,2005C Q49,Which of the following regarding multispecies field testing is/are correct?,{},ABT RE No 22 2005.pdf,"[('A', ' E')]",ANSWERS RECERT EXAM 2005.xlsx
537,2005C Q50,Which of the following is/are possible modes of action for a chemical to elicit an effect on pubertal development in the laboratory rat?,{},ABT RE No 22 2005.pdf,"[('1', '2', '3')]",ANSWERS RECERT EXAM 2005.xlsx
538,2006A Q1,"Which of the following classes of pesticides exhibit Type I (T syndrome - aggressive behavior, whole body tremors, prostration) and Type II (CS syndrome - coarse tremors, clonic seizures, sinuous writhing, profuse salivation) poisoning following acute toxic doses to rats?","{'A': 'carbamates', 'B': 'organochlonines', 'C': 'cyclodienes', 'D': 'pyrethroids', 'E': 'organophosphates'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
539,2006A Q2,Which of the following is NOT true regarding the exposure of humans to the industrial solvent tricholoethylene (TCE)?,"{'A': 'via inhalation', 'B': 'via ingestion', 'C': 'dermal exposure results in extensive absorption even with brief exposure', 'D': 'it is quickly distributed within the body once absorbed', 'E': 'all of the above'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
540,2006A Q3,Which of the following is NOT true regarding methyl tertiary butyl ether?,"{'A': 'used as a gasoline additive', 'B': 'identified as a cause of leukemia in humans', 'C': 'imparts an unpleasant taste and odor to contaminated drinking water', 'D': 'produces renal and testicular tumors in rats', 'E': 'an example of a compound for which the relevance to humans of animal cancer bioassay results have been questioned'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
541,2006A Q4,Which of the following is NOT produced by domestic cat?,"{'A': 'aflatoxin', 'B': 'amanitin', 'C': 'phalloidin', 'D': 'saxitoxin', 'E': 'ergot'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
542,2006A Q5,Which of the following is NOT a mycotoxin?,"{'A': 'ergot alkaloids', 'B': 'tetradotoxin', 'C': 'ochratoxin', 'D': 'penicillinic acid', 'E': 'zearalenones'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
543,2006A Q6,Which of the following is true regarding ricin?,"{'A': 'is derived from the plant Rhamnus purshiana', 'B': 'is a single', 'C': 'the toxin is largely destroyed in the human gastrointestinal tract', 'D': 'effects of its ingestion are primarily related to central nervous system stimulation', 'E': 'its mechanism of toxicity is similar to that of esculin found in horse chestnut'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
544,2006A Q7,"Which of the following is likely responsible for nausea, vomiting, diarrhea, tingling and numbness of the lips and tongue, muscle aches and metallic taste that occurs about 6 hours following a banquet?","{'A': 'Staphylococcus aureus', 'B': 'organophosphate insecticide residues on foods', 'C': 'ciguatoxin', 'D': 'Salmonella sp.', 'E': 'Clostridium perfringens'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
545,2006A Q8,Which metal is most likely to present a hazard in an electron microscopy laboratory?,"{'A': 'gold', 'B': 'osmium', 'C': 'iridium', 'D': 'platinum', 'E': 'cadmium'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
546,2006A Q9,"Which of the following is NOT true for second generation rodenticides, such as brodifacoum?","{'A': 'were developed because some strains of rats have become genetically resistant to warfarin', 'B': 'stimulate prothrombin synthesis', 'C': 'act by inhibiting Vitamin K dependent factors (VII', 'D': 'have a rapid onset of acute signs of toxicity', 'E': 'have a long half-life and require lengthy therapy for accidental human exposure'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
547,2006A Q10,Which of the following is the most likely explanation for renal failure with calcium oxalate crystals present in the proximal tubules of a fungi?,"{'A': 'warfarin-based rat poison', 'B': 'propylene glycol-based antifreeze', 'C': 'sodium hypochlorite solution', 'D': 'ethylene glycol-based antifreeze', 'E': 'leaves from a dumb cane plant'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
548,2006A Q11,Which of the following is most acutely toxic to humans?,"{'A': 'pyrethroid ester', 'B': 'chlorophenoxy acids', 'C': 'soman', 'D': 'DDT', 'E': 'Ivermectin'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
549,2006A Q12,Inorganic arsenic produces all of the following toxic effects EXCEPT,"{'A': 'nervous system abnormalities', 'B': 'skin lesions', 'C': 'hemolysis', 'D': 'peripheral vascular disease', 'E': 'fever'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
550,2006A Q13,Which of the following is NOT involved in reactions involved in photochemical air pollution?,"{'A': 'carbon monoxide', 'B': 'ozone', 'C': 'nitrogen dioxide', 'D': 'peroxyacetyl nitrate', 'E': 'aldehydes'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
551,2006A Q14,Which of the following is/are true regarding organomercurial poisoning?,"{'A': 'causes psychomotor retardation from prenatal exposure', 'B': 'could be produced by consumption of seafood', 'C': 'produces neurotoxicity', 'D': 'was reported in Minamata Bay', 'E': 'is hycholyzed by sediment bacteria'}",ABT 2006 recert #23.pdf,"[('E',)]",ABT 2006 recert #23 answers.xlsx
552,2006A Q15,Which of the following is true?,"{'A': 'in the kidney', 'B': 'asthmatic syndrome has been reported in individuals exposed to platinum dust', 'C': 'the antitumor effects of platinum complexes are due to persistent inhibition of RNA synthesis', 'D': 'the use of cisplatin as an antitumor agent is limited by cardiotoxicity', 'E': 'platinum complexes are not mutagenic'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
553,2006A Q16,All of the following are true regarding dermal application of chemicals EXCEPT,"{'A': 'absorption is limited primarily by the stratum corneum', 'B': 'hair follicles and other gaps in the epidermis have a minor role in absorption', 'C': 'molecular weight and partition coefficient of the compound affect the rate of absorption', 'D': 'diffusion through lower layers of the stratum granulosum depends on the blood flow and interstitial fluid movement', 'E': 'the absorption of highly lipophilic compounds'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
554,2006A Q17,Which of the following can be predicted about the effects of radon exposure in the home based on epidemiological studies of radon exposures in miners?,"{'A': 'residents in high-rise apartments would be predicted to be exposed to higher levels of radon than those in ground level apartments', 'B': 'short exposures to very low levels of radon and its daughters would be predicted to produce a clear excess of lung cancer in homeowners', 'C': 'given similar levels of radon exposure', 'D': 'smaller particles can increase the actual dose per unit exposure delivered by radon to bronchial tissue', 'E': 'urban areas generally have larger percentages of their residents with high radon exposures relative to suburban areas'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
555,2006A Q18,Which of the following is NOT true regarding the differences between carbamates and organophosphates?,"{'A': 'unlike inhibition by organophosphates', 'B': 'carbamates are more rapidly biotransformed in mammalian systems', 'C': 'the depression of plasma acetylcholinesterase is not a good indicator of the severity of poisoning by carbamates', 'D': 'the mechanism by which carbamates and organophosphates elicit their toxicity is identical', 'E': 'unlike organophosphate poisoning'}",ABT 2006 recert #23.pdf,"[('E',)]",ABT 2006 recert #23 answers.xlsx
556,2006A Q19,The most common route(s) of exposure of agricultural workers to pesticides is/are,"{'A': 'oral', 'B': 'dermal', 'C': 'inhalation', 'D': 'ocular', 'E': 'inhalation and oral'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
557,2006A Q20,Which of the following is the most effective treatment to prevent thyroid cancer from exposure to following a nuclear reactor accident?,"{'A': 'reduced glutathione (GSH)', 'B': 'potassium iodide (KI)', 'C': 'methylene blue', 'D': 'heavy water (D2)', 'E': 'thyroid hormone'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
558,2006A Q21,Which of the following statements best describes metal fume fever?,"{'A': 'direct pulmonary toxicity occurs and serum metal levels are elevated', 'B': 'a recurrent flu-like syndrome that develops shortly after exposure to metal oxide fumes', 'C': 'exacerbation of symptoms during the workweek is typical', 'D': 'the drug of choice in management is dimercaptopropanol (BAL)', 'E': 'chest radiography during the episode usually reveals patchy pulmonary infiltrates'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
559,2006A Q22,Which of the following is NOT true regarding vinyl chloride?,"{'A': 'induces fibrosis', 'B': 'is associated with scleroderma-like syndrome', 'C': 'is an inducer of cytochrome P450', 'D': 'is associated with angiosarcoma of the liver in humans', 'E': 'is associated with lung cancer'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
560,2006A Q23,Which of the following is used in radiation therapy machines for treating tumors?,"{'A': 'iodine 137', 'B': 'cobalt 60', 'C': 'gold 198', 'D': 'chromium 51', 'E': 'phosphorus 32'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
561,2006A Q24,Hydrogen cyanide,"{'A': 'binds to reduced heme', 'B': 'is less toxic than thiocyanate', 'C': 'is inactivated primarily by Phase I metabolism', 'D': 'binds to methemoglobin', 'E': 'is converted to SCN- by diaphorase'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
562,2006A Q25,Which of the following is NOT an adverse effect of prolonged pharmacological corticosteroid treatment?,"{'A': 'cataracts', 'B': 'intravascular thrombosis', 'C': 'myopathies', 'D': 'osteoporosis', 'E': 'peptic ulcers'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
563,2006A Q26,Each of the following antibiotics is identified with the correct toxicity EXCEPT,"{'A': 'chloramphenicol: pancytopenia', 'B': 'penicillins: hypersensitivity reactions', 'C': 'aminoglycoside antibiotics: nephrotoxicity', 'D': 'cephalosporins: ototoxicity', 'E': 'tetracyclines: phototoxicity'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
564,2006A Q27,Cardiotoxicity produced by cisapride is due primarily to,"{'A': 'chelation of calcium ions', 'B': 'generation of oxygen-derived free radicals', 'C': 'inhibition of calcium transport across the sarcolemma', 'D': 'blockade of potassium hERG channels', 'E': 'inhibition of mitochondrial respiration'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
565,2006A Q28,Which of the following least affects intestinal absorption?,"{'A': 'intestinal motility', 'B': 'intestinal lymph flow', 'C': 'integrity of intestinal mucosa', 'D': 'rate of ingestion', 'E': 'systemic blood pressure'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
566,2006A Q29,The term 'homogeneous and polydispersed aerosol' refers to which of the following?,"{'A': 'one chemical - geometric standard deviation less than 1.2', 'B': 'different chemicals - geometric standard deviation greater than 1.2', 'C': 'one chemical - geometric standard deviation greater than 1.2', 'D': 'different chemicals - geometric standard deviation less than 1.2', 'E': 'one chemical - geometric standard deviation not measurable'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
567,2006A Q30,Which of the following is true regarding allergic contact dermatitis?,"{'A': 'is primarily due to skin irritation', 'B': 'a greater response is produced at challenge than at initial contact', 'C': 'large molecules and proteins are most commonly implicated', 'D': 'involves histamine release by mast cells', 'E': 'a positive skin response on initial contact indicates sensitivity'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
568,2006A Q31,Which of the following is true regarding ototoxicity produced by gentamicin?,"{'A': 'loss of sensory hair cells is reversible', 'B': 'younger patients are most susceptible', 'C': 'amount of damage correlates with accumulation of drug in the inner ear', 'D': 'tinnitus rarely occurs', 'E': 'low frequency range is affected first'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
569,2006A Q32,Which of the following has/have been associated with occupational exposures to various organic solvents and solvent mixtures?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
570,2006A Q33,Which of the following is/are true?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
571,2006A Q34,Which of the following is/are general characteristics of atmospheric particles?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
572,2006A Q35,Which of the following is/are true regarding the human respiratory tract?,{'E': 'if all four answers are correct'},ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
573,2006A Q36,Which of the following is/are correct concerning the management of intoxication from organophosphate or carbamate pesticides?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
574,2006A Q37,Chelating agents used for the treatment of mercury poisoning include,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
575,2006A Q38,Which of the following is/are true about parathion?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
576,2006A Q39,Naturally-occurring radioactive material may be found in which of the following?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
577,2006A Q40,Which of the following is/are true regarding tetrodotoxin?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
578,2006A Q41,"Which of the following is/are true regarding the disorientation, giddiness and confusion following acute exposure to solvents?",{},ABT 2006 recert #23.pdf,"[('4',)]",ABT 2006 recert #23 answers.xlsx
579,2006A Q42,Which of the following is/are components of organomercurical poisoning?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
580,2006A Q43,Which of the following is/are true regarding arsenic intoxication?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
581,2006A Q44,Ingredient(s) not considered GRAS by the US Food and Drug Administration which is/are added intentionally to food is/are,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
582,2006A Q45,Which of the following is/are true regarding the carcinogens formed from nitrosamines?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
583,2006A Q46,The use of ephedra alkaloids has been banned in the U.S. due to which of the following?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
584,2006A Q47,The mechanism of perchlorate toxicity includes which of the following?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
