,Question Index,Questions,Options,Question Source,Answers,Answer Source
500,2005C Q13,Which of the following was banned under the Delaney clause of the Food Additive Amendment of 1958?,"{'A': 'butylated hydroxytoluene', 'B': 'sulfamethazine', 'C': 'cyclamate', 'D': 'phytoestrogens', 'E': 'aflatoxin'}",ABT RE No 22 2005.pdf,['C'],ANSWERS RECERT EXAM 2005.xlsx
501,2005C Q14,Flavin monooxygenases,"{'A': 'are mitochondrial enzymes', 'B': 'require NADH and oxygen', 'C': 'require gamma-aminolevulinic acid', 'D': 'require coenzyme Q', 'E': 'are microsomal enzymes'}",ABT RE No 22 2005.pdf,['E'],ANSWERS RECERT EXAM 2005.xlsx
502,2005C Q15,Which of the following is NOT a characteristic of active transport?,"{'A': 'blocked by saxitoxin', 'B': 'movement against a concentration gradient', 'C': 'exhibits a transport maximum', 'D': 'energy dependent', 'E': 'selectivity'}",ABT RE No 22 2005.pdf,['A'],ANSWERS RECERT EXAM 2005.xlsx
503,2005C Q16,Which of the following is NOT an initiating event in carcinogenesis?,"{'A': 'DNA adduct formation', 'B': 'DNA strand breakage', 'C': 'mutation of proto-oncogenes', 'D': 'oxidative damage of DNA', 'E': 'mitogenesis'}",ABT RE No 22 2005.pdf,['E'],ANSWERS RECERT EXAM 2005.xlsx
504,2005C Q17,Which of the following does NOT inhibit electron transport?,"{'A': 'rotenone', 'B': 'succinate', 'C': 'antimycin-A', 'D': 'formate', 'E': 'azide'}",ABT RE No 22 2005.pdf,['A  B'],ANSWERS RECERT EXAM 2005.xlsx
505,2005C Q18,Reabsorption of toxicants does NOT occur through,"{'A': 'entero-hepatic recirculation', 'B': 'glomerular filtration', 'C': 'diffusion', 'D': 'active transport', 'E': 'carriers for physiologic oxyanions'}",ABT RE No 22 2005.pdf,['B'],ANSWERS RECERT EXAM 2005.xlsx
506,2005C Q19,Which of the following does NOT uncouple oxidative phosphorylation?,"{'A': 'pentachlorophenol', 'B': 'dinitrophenol', 'C': 'aconitase', 'D': 'salicylate', 'E': 'gramacidin'}",ABT RE No 22 2005.pdf,['C'],ANSWERS RECERT EXAM 2005.xlsx
507,2005C Q20,Which of the following is NOT true regarding peroxisome proliferators?,"{'A': 'they are a structurally diverse group of chemicals', 'B': 'they cause marked induction of lipid metabolizing enzymes', 'C': 'they often are non-genotoxic hepatocarcinogens in rodents', 'D': 'they induce hepatic CYP1A which is indicative of peroxisome proliferation', 'E': 'they operate via the peroxisome proliferator activated receptor'}",ABT RE No 22 2005.pdf,['D'],ANSWERS RECERT EXAM 2005.xlsx
508,2005C Q21,The Food Quality Protection Act of 1996 requires the Environmental Protection Agency to implement which of the following principles in its decision-making process for pesticides in/on food?,"{'A': 'use of an additional ten-fold Safety Factor to protect children', 'B': ""use of the concept of 'reasonable certainty of no harm' rather than 'zero tolerance' of pesticides on foods that have been shown to have carcinogenic activity in animals"", 'C': ""use 'aggregate' exposures (combining of various routes of exposure) for risk assessment of a given pesticide"", 'D': ""use 'cumulative' (combined) risk assessment for chemicals that have a common mechanism of action"", 'E': 'all of the above'}",ABT RE No 22 2005.pdf,['E'],ANSWERS RECERT EXAM 2005.xlsx
509,2005C Q22,Permissible Exposure Limits are,"{'A': 'promulgated by the Occupational Safety and Health Administration and have the force of law', 'B': 'identical to and interchangeable with Short Term Exposure Limits', 'C': 'authorized under the Toxic Substances Control Act', 'D': 'promulgated by the Environmental Protection Agency', 'E': 'are directly adopted from the American Conference of Governmental Industrial Hygienists Threshold Limit Value list'}",ABT RE No 22 2005.pdf,['A'],ANSWERS RECERT EXAM 2005.xlsx
510,2005C Q23,Which of the following statements is NOT true regarding competitive receptor antagonist xenobiotics?,"{'A': 'cause right shift in agonist dose-response curve', 'B': 'bind at the active site of the receptor', 'C': 'Emax (maximum effect) cannot be achieved', 'D': 'prevent signal transduction', 'E': 'binding at receptor is reversible'}",ABT RE No 22 2005.pdf,['A  C'],ANSWERS RECERT EXAM 2005.xlsx
511,2005C Q24,Spermatids and secondary spermatocytes rely heavily on which of the following metabolic pathways?,"{'A': 'anaerobic metabolism', 'B': 'proteolysis', 'C': 'glycolysis', 'D': 'tricarboxylic acid (Krebs) cycle', 'E': 'lipolysis'}",ABT RE No 22 2005.pdf,['D'],ANSWERS RECERT EXAM 2005.xlsx
512,2005C Q25,Which of the following has NOT been linked to human lung cancer?,"{'A': 'arsenic', 'B': 'nickel', 'C': 'silica', 'D': 'chromium', 'E': 'antimony'}",ABT RE No 22 2005.pdf,['E'],ANSWERS RECERT EXAM 2005.xlsx
513,2005C Q26,Which of the following is/are NOT considered a component of the standard risk assessment process?,"{'1': 'hazard identification', '2': 'dose-response assessment', '3': 'exposure assessment', '4': 'risk management'}",ABT RE No 22 2005.pdf,['4'],ANSWERS RECERT EXAM 2005.xlsx
514,2005C Q27,Extrapolation of developmental toxicity observed in animals to humans includes which of the following?,"{'1': 'predictivity for human developmental toxicity is rabbiD>monkey>rat>mouse', '2': 'maternal toxicity that is concomitant with developmental toxicity complicates the interpretation of the studies for risk assessment', '3': 'death', 'structural abnormalities': '', 'and growth alterations': '', 'but not functional deficits': '', 'are manifestations of developmental toxicity': '', '4': 'in general', 'thresholds are assumed to exist for agents that produce developmental malformations': ''}",ABT RE No 22 2005.pdf,['C  D'],ANSWERS RECERT EXAM 2005.xlsx
515,2005C Q28,The current U.S. Environmental Protection Agency cancer risk assessment guidance,"{'1': 'does not support the use of the mode of action data for assessing human relevance of tumors observed in animal studies', '2': 'uses critical data analyses for determining options to address uncertainty', '3': 'retains the alphanumeric scheme for characterizing the human cancer potential of agents', '4': 'supports the derivation of reference doses (RfD) or concentrations (RfC) for chemicals producing tumors through a threshold mode of action'}",ABT RE No 22 2005.pdf,"['2', '4']",ANSWERS RECERT EXAM 2005.xlsx
516,2005C Q29,The dose response curve for an essential nutrient or vitamin,"{'1': 'is U-shaped', '2': 'is bell-shaped', '3': 'shows adverse effects at both very low and very high doses', '4': 'is sigmoidal'}",ABT RE No 22 2005.pdf,"['1', '3']",ANSWERS RECERT EXAM 2005.xlsx
517,2005C Q30,Factor(s) that can affect intestinal absorption and rate of absorption include,"{'1': 'intestinal motility', '2': 'drug therapy', '3': 'gastric emptying rate', '4': 'enterohepatic circulation'}",ABT RE No 22 2005.pdf,"['1', '2', '3']",ANSWERS RECERT EXAM 2005.xlsx
518,2005C Q31,Chromatography techniques rely on the principle(s) of,"{'1': 'disintegration of molecules into charged particles which can be separated in a magnetic field', '2': 'atomization of the sample to the atomic state which can affect the transmittance of a designated wavelength of light', '3': 'solubility of weak acids', '4': 'distribution of the analyzed substance between two phases'}",ABT RE No 22 2005.pdf,['D  E'],ANSWERS RECERT EXAM 2005.xlsx
519,2005C Q32,Which of the following statements is/are true?,"{'1': 'risk assessment includes hazard identification', 'dose-response assessment': '', 'exposure assessment and risk characterization': '', '2': 'different regulatory agencies place different emphasis on the biological considerations used in evaluating risk', '3': 'high to low dose extrapolations and animal to human extrapolations require numerous assumptions', '4': 'the National Toxicology Program makes regulatory decisions based on their carcinogenicity bioassay results'}",ABT RE No 22 2005.pdf,['A  E'],ANSWERS RECERT EXAM 2005.xlsx
520,2005C Q33,Acceptable risk is affected by,"{'1': 'the familiarity of the risk', '2': 'media attention', '3': 'the alternatives available', '4': 'the reversibility of the consequences'}",ABT RE No 22 2005.pdf,['B  E'],ANSWERS RECERT EXAM 2005.xlsx
521,2005C Q34,Which of the following has/have the capacity for biotransformation?,"{'1': 'cartilage', '2': 'kidney', '3': 'stratum corneum', '4': 'plasma'}",ABT RE No 22 2005.pdf,"['2', '4']",ANSWERS RECERT EXAM 2005.xlsx
522,2005C Q35,Which of the following best describes the U.S. Interagency Coordinating Committee for the Validation of Alternative Models (ICCVAM) and the European Centre for the Validation of Alternative Methods (ECVAM)?,"{'1': 'ICCVAM and ECVAM are research institutes established to develop and optimize new', 'non-animal test methods in toxicology': '', '2': 'test methods validated by ICCVAM and/or ECVAM automatically replace the Test Guidelines of OECD', 'EPA and FDA': '', '3': 'validation of a test method by ICCVAM and/or ECVAM is sufficient to ensure data acceptance by regulatory authorities worldwide', '4': 'ICCVAM and ECVAM coordinate the scientific validation and promote international recognition/acceptance of alternative test methods'}",ABT RE No 22 2005.pdf,['4'],ANSWERS RECERT EXAM 2005.xlsx
523,2005C Q36,Which of the following is/are correct?,"{'1': 'toxicodynamics is the quantification of absorption', 'distribution and metabolism of a drug': '', '2': 'a key component of toxicokinetics is the measurement of elimination of the toxicant from the body', '3': 'bioavailability is mainly determined by metabolism', '4': 'distribution of a toxicant can depend upon its water solubility', 'its degree of binding to plasma proteins and its affinity for binding to tissues': ''}",ABT RE No 22 2005.pdf,"['2', '4']",ANSWERS RECERT EXAM 2005.xlsx
524,2005C Q37,Which of the following is/are correct?,"{'1': 'plasma protein binding is mostly non-specific and reversible', '2': 'concentration of the non-bound', 'active form of a drug may increase when the drug is displaced by another with more affinity for the plasma protein': '', '3': 'plasma protein binding usually lengthens elimination half-life', '4': 'basic drugs bind more readily to plasma albumin than acidic drugs'}",ABT RE No 22 2005.pdf,"['1', '2', '3']",ANSWERS RECERT EXAM 2005.xlsx
525,2005C Q38,Which of the following describe(s) molecular transformation of compounds by intestinal flora?,"{'1': 'metabolic potential of the intestine is equivalent to that of the liver', '2': 'these transformations are mainly hydrolytic or reducing in nature', '3': 'most placental mammals have similar microflora', '4': 'in general', 'intestinal metabolism is most important for polar compounds as well as for compounds excreted free or conjugated in the bile': ''}",ABT RE No 22 2005.pdf,['C  E'],ANSWERS RECERT EXAM 2005.xlsx
526,2005C Q39,Analytical epidemiology studies include,"{'1': 'case-control studies', '2': 'case reports', '3': 'cohort studies', '4': 'case series'}",ABT RE No 22 2005.pdf,"['1', '3']",ANSWERS RECERT EXAM 2005.xlsx
527,2005C Q40,Which of the following statements represent(s) advantages of cohort studies over case-control studies?,"{'1': 'in cohort studies', 'the temporal sequence between exposure and disease can be more clearly established': '', '2': 'cohort studies are particularly well suited for assessing the effects of rare exposures', '3': 'cohort studies allow for the examination of multiple effects of a single exposure', '4': 'cohort studies are generally less expensive and time consuming'}",ABT RE No 22 2005.pdf,['A  B'],ANSWERS RECERT EXAM 2005.xlsx
528,2005C Q41,Acetaminophen intoxication may be treated with all EXCEPT,"{'1': 'gastric lavage', '2': 'N-acetylcysteine', '3': 'sodium sulfate', '4': 'phenobarbital'}",ABT RE No 22 2005.pdf,['4'],ANSWERS RECERT EXAM 2005.xlsx
529,2005C Q42,Human exposure to high concentrations of mercury vapor cause(s),"{'1': 'neurotoxicity', '2': 'hepatotoxicity', '3': 'nephrotoxicity', '4': 'cardiotoxicity'}",ABT RE No 22 2005.pdf,"['1', '3']",ANSWERS RECERT EXAM 2005.xlsx
530,2005C Q43,Primary National Ambient Air Quality Standards consider which of the following?,"{'1': 'protection against adverse effects', '2': 'protection with an adequate margin of safety', '3': 'protection of sensitive population groups', '4': 'cost of achieving the standard'}",ABT RE No 22 2005.pdf,['A  E'],ANSWERS RECERT EXAM 2005.xlsx
531,2005C Q44,The U.S. Food and Drug Administration is responsible for regulating which of the following?,"{'1': 'medical devices', '2': 'environmental contaminants in foods', '3': 'cosmetics', '4': 'pesticide residues on raw agricultural commodities'}",ABT RE No 22 2005.pdf,['B  E'],ANSWERS RECERT EXAM 2005.xlsx
532,2005C Q45,"Which one of the following statements is/are NOT true concerning 1,4-dioxane?","{'1': 'is a solvent with a variety of industrial uses', '2': 'the primary metabolite in rats is b-hydroxyethoxyacetic acid', '3': 'the primary metabolite in humans is b-hydroxyethoxyacetic acid', '4': 'its toxicity is primarily periportal hepatocellular necrosis and nasal carcinoma in rats at high doses'}",ABT RE No 22 2005.pdf,['4'],ANSWERS RECERT EXAM 2005.xlsx
533,2005C Q46,Which of the following is/are expressions of permissible worker exposures to industrial chemicals?,"{'1': 'maximum allowable concentrations', '2': 'threshold limit values', '3': 'short-term exposure limits', '4': 'average daily concentrations'}",ABT RE No 22 2005.pdf,['A  E'],ANSWERS RECERT EXAM 2005.xlsx
534,2005C Q47,Which of the following is/are true of microsomal mixed function oxidase enzymes but NOT true of microsomal dioxygenase enzymes?,"{'1': 'are membrane-bound and nonphosphorylating', '2': 'reduce molecular oxygen to water', '3': 'can only use NADP as an electron acceptor', '4': 'require a second substrate to donate electrons for the reduction of an oxygen atom'}",ABT RE No 22 2005.pdf,['C  D'],ANSWERS RECERT EXAM 2005.xlsx
535,2005C Q48,Ozone is a significant air pollutant and health hazard because,"{'1': 'it is inherently bioreactive', '2': 'it is water soluble', '3': 'cumulative toxicity is of greater concern than acute toxicity', '4': ""reduction in total auto emissions in the late 1990's has significantly increased air concentrations of ozone""}",ABT RE No 22 2005.pdf,"['1', '3']",ANSWERS RECERT EXAM 2005.xlsx
536,2005C Q49,Which of the following regarding multispecies field testing is/are correct?,"{'1': 'allows a more realistic exposure regime than single-species laboratory testing', '2': 'allows investigation of a broad spectrum of environmental interactions and their effects on toxicity', '3': 'allows the study of the influence of stressors on structural and functional properties of ecosystems', '4': 'can be used to study compensatory mechanisms and predator-prey relationships'}",ABT RE No 22 2005.pdf,['A  E'],ANSWERS RECERT EXAM 2005.xlsx
